Date,District,Total_Fish_Landing_Tonnes,Indian_Mackerel_Tonnes,Oil_Sardine_Tonnes,Horse_Mackerel_Tonnes,Lesser_Sardine_Tonnes,Sea_Surface_Temperature_C,Wave_Height_m,Wave_Period_s,Wind_Speed_mps,Salinity_PSU,Dissolved_Oxygen_mg_L,pH_Level,Air_Pressure_hPa,Chlorophyll_a_mg_m3
2029-11-02,Mumbai,1037.1836584672849,986.1004682636708,267.87076564299616,208.8439030657223,387.7197328320519,25.645466706840146,3.1571307113983083,11.156497047794057,8.985028782187934,35.368124002445676,5.681595888287667,8.084805208927946,1003.4202346262608,1.5174776733173514
2029-11-03,Palghar,1727.9544195019653,611.5819677178235,762.9770535685059,254.5639943985539,27.020520103935375,28.027790438737934,3.848578674181164,10.970468312696113,14.762448800576843,34.71952421978553,6.339404887884882,7.67822559850428,1033.9897109186504,0.5080479663346122
2029-11-04,Palghar,1279.447458177322,413.5098867445441,779.150901328164,755.6045445681227,187.40033028898839,27.87287399258774,0.6756996958361183,5.800442834668165,7.666472893996132,34.34198794777741,5.1481078045178625,7.546097925787675,1000.3018279967231,0.7375941662333982
2029-11-05,Sindhudurg,3493.897870601668,504.7888754340635,938.699242790547,331.32908475475364,612.879989098645,27.290548934312213,3.9650450670762973,8.062017102781013,10.427950978463699,33.95998719459722,5.51300758421819,7.78004569312982,1005.5927568351779,2.431903572522126
2029-11-06,Sindhudurg,3016.45298761907,952.6324430211322,796.7984273415145,513.8150919535641,439.9541961715809,28.90280083260627,2.5494502058044404,7.899849748523609,10.702597406883418,34.67168686707647,7.767852767733694,8.501048161824706,998.5195477017216,0.7575262466724496
2029-11-07,Mumbai,1480.7729831083648,574.7447179970328,500.84375544270983,175.76807466721283,382.68138751393997,26.384018864018504,3.811924952085488,3.6364976976280405,2.08935720049932,36.99745240932614,5.338433740162072,8.371694166089055,999.7359464894347,2.020115676442289
2029-11-08,Sindhudurg,3382.734935043927,490.36677432828293,570.3638094660741,255.45973321681856,415.5798308538964,31.23913595946098,0.7633548664616682,5.037190117808716,13.400256449468785,35.9514663773588,6.229662166419627,8.373190932064091,1014.0187760421783,1.833391588300959
2029-11-09,Palghar,1261.5594781661343,849.3806668714789,553.3977205411326,265.524791612242,257.60002005351134,26.378693142902158,3.979960477893864,5.269869810188006,3.76609420328849,35.359316955659196,7.576838310524397,8.309291596805389,1037.5728625605338,0.5917135822380101
2029-11-10,Ratnagiri,1234.1017799602266,716.9124048988302,575.4147610920173,758.0287287695797,186.67611344554246,30.53446708326919,1.9419162051297127,5.6481427446377275,14.751951903732913,35.888002557816186,5.44959773504118,7.7295822031601205,1018.8007763647662,0.7596115234315087
2029-11-11,Raigad,4081.452238056484,134.56476381774704,708.2753837058879,273.4390414440624,649.7053195218708,28.264416185232143,0.8946314381852151,4.47296271791767,11.915383589244597,35.620713081175595,7.949846429336681,7.7739725571238,999.2137366907601,2.375749385687769
2029-11-12,Mumbai,2543.313240967455,423.3479372182845,367.9813023419628,169.33990748394535,357.087699526235,30.010138271546463,3.0066718530820897,4.894417301475621,13.201434796708082,35.87046277621833,7.114961461973676,7.760272166285513,1012.9010627987979,0.5610281412788116
2029-11-13,Sindhudurg,1587.0520278525823,693.1267636680856,773.7952943161379,278.82161468130823,105.69372445259626,28.332349325491023,0.8781793050019445,5.868617038591402,10.110418119523219,35.576150897197145,5.978119999174249,7.844104087557803,996.7306126045726,2.4085438012689306
2029-11-14,Raigad,1508.6324280782428,974.4555559127817,649.762748246653,652.0822546177543,242.08256539905398,27.57544743727401,3.851773663913496,6.1412238950952664,11.281506185907947,32.818305079600435,7.3866939569270516,7.5788332546935875,1007.2759337936593,2.0744971950509936
2029-11-15,Mumbai,3127.287028459283,730.5312336971267,647.9894700978604,666.5781698247691,470.8908842020756,28.647974489385064,3.935973536433661,7.788147853836017,10.749169263729012,34.19940356620867,7.8411359638935485,8.486253698400576,1018.2105282370076,2.2480982424155167
2029-11-16,Thane,4259.7537394338015,976.9086742624722,965.8824814378328,374.1916723061259,634.7091723819868,26.627968711324524,1.6562327065476619,10.892634715156705,6.04729524684073,36.77018195180708,7.8003694481204615,8.140466729049061,996.1200794359793,1.1357777271370433
2029-11-17,Thane,2323.0304008930684,714.4580634133334,158.2417769168382,515.2945947776313,675.149012556679,27.13304713997678,2.2933463867903217,4.223611835523539,11.453525775501554,36.341157690398845,6.959647880182925,8.407753745428478,1004.8181113592932,1.142141653291561
2029-11-18,Ratnagiri,1388.7351489483813,461.57553812028254,371.41565946353853,115.89316721957078,314.77191234618266,29.277321555578943,2.07001145703716,8.944595335228229,13.993535389110379,37.06701798427614,6.9966327890138045,8.329706478124233,1019.8980403366043,2.289784570758596
2029-11-19,Ratnagiri,803.8692651403978,424.86532714692356,941.562183475158,425.5949497039684,227.7521228185374,25.171380611985253,2.909200252834605,10.690134388337327,10.311519327891162,35.500461106255095,6.481485220342421,8.417523150160555,1008.3170321642162,1.3918025369538969
2029-11-20,Sindhudurg,510.17573121856555,855.1891757852471,583.9220182810633,292.98834162192003,281.25539243209454,31.41064011561132,2.1413743331930246,4.917414362985002,6.445060184754251,34.11891577434608,7.787418683143074,7.579423002925489,996.7705281829335,1.7415601948227568
2029-11-21,Mumbai,2322.207903194781,696.6013804426302,973.382505464115,749.8897766304925,325.1381976674891,26.52971611632059,3.732335712611624,7.867134166201004,5.839828440203261,33.51457676794847,5.193771994152867,7.8098772791552475,1008.8024991452547,2.2921061863584593
2029-11-22,Mumbai,2561.5655009616526,576.864488102574,83.96145114817428,387.15460531805047,235.23968520990616,31.891418341543698,3.0421441012035157,10.650028139786524,5.6040739318338,35.30491561265128,5.820353085703378,7.662540759210129,1013.5206172793281,0.7192399344668944
2029-11-23,Sindhudurg,4893.447637266017,791.4935536078942,75.40902907268868,484.70626298043675,560.6371165449044,29.97181573732365,1.716854136158924,8.417122099045121,7.029963582220573,33.64401194367092,5.049472361154207,7.9071033846942145,1014.5035853784352,2.363465826626001
2029-11-24,Thane,605.8834999079874,899.0826469993651,985.8561734818787,564.1116660970646,479.68535987652143,25.650810570664394,2.6917116428458505,3.674656939004565,7.692576386358399,34.747213218015304,7.840647140921241,8.166814958094344,1016.480453339624,1.661267575155568
2029-11-25,Raigad,1256.6558157244049,313.98431182767655,610.4989922787438,63.745346593261274,539.373959577549,30.94858288693661,0.7246777338348531,8.351046359921098,5.100278731203232,36.68389741995156,6.535055632853005,8.551488871545654,988.4050664640893,0.9897258204186598
2029-11-26,Raigad,1683.842220754575,1045.2870920988037,368.90472005214167,247.7935489940214,344.73744663751074,30.403809835934645,1.2366348026919678,9.739580420004117,3.7447257807921965,34.69948085662823,6.0858095566202,8.441361061956975,1001.427416614266,0.7481696014360875
2029-11-27,Palghar,2827.7507537873353,609.4538748784505,617.034486906298,525.2673620554424,643.0612077261708,24.36986555823969,3.485840885051098,10.137150701330173,8.558493249624622,35.60784636051752,5.254258725177019,8.04618491292562,1018.2333367844662,0.5790364659407
2029-11-28,Ratnagiri,4344.531913726477,1021.4807810511917,413.669603523624,86.00681282719206,178.69536706773053,30.205546537343565,2.185228099150668,5.05239023276567,6.334832124078059,36.11500293585947,5.90600883139245,8.224487049607381,1027.4448857592167,1.3497653515337729
2029-11-29,Raigad,3368.2340356071472,1216.6572153807974,481.82748218723987,246.39797706751324,420.42041512612394,26.440350734558518,3.467170296033614,4.3740027334696405,5.1337865673583645,34.94794449085522,5.764940637541165,8.168005959931088,1005.2925318118589,1.8421025099082389
2029-11-30,Ratnagiri,2519.485771104974,516.3455461003592,286.5167706471586,641.6406208789418,356.8751765998482,31.485816729082885,1.9481809224623068,10.108274811906474,7.756867538061918,34.9948414277179,6.4442230199417025,8.063168882479035,1006.4130252554995,1.1570093205990475
2029-12-01,Thane,3067.1603182897834,586.2740692319451,684.7440880882382,131.43401702188046,363.05849656175116,30.68247040201787,2.5472642095051388,4.710447493869718,2.54709123494516,34.74535012079872,5.9400541325066465,7.778398374690953,993.8505567369585,1.003099185115463
2029-12-02,Palghar,4293.0641932096805,946.0366672458227,235.69349103203055,602.7203550348755,308.35336785581427,25.413505380943054,2.0103203181575697,9.604940933077483,13.984864054355242,34.13019489125257,7.4037507771388515,7.827104842542197,1005.3492888201699,1.2464900133455759
2029-12-03,Thane,4642.273293621455,998.7516959619473,91.07686106477752,250.19754582892736,44.70429355545933,25.97402455520414,1.635273894032381,7.273475222803475,8.267416956031008,36.59603732554811,6.831146035617145,8.198918800997188,1011.9322321679324,1.2836597369059508
2029-12-04,Palghar,2684.664957798379,532.91746655488,777.8608911221212,56.42780718067946,569.0127624620776,28.101570780268975,2.0591018963176775,9.520641134556287,13.72436448978782,36.47441615693023,6.003534440027087,7.922201003768143,1019.2381250875073,1.7117079395522241
2029-12-05,Sindhudurg,627.657130163084,1138.3634608909535,997.2105694828308,430.7852848276395,285.74030733018185,25.826335398082946,0.9368524994926554,4.656375751165341,3.6148886264816777,33.69912734571259,7.252134315217081,7.710686518067213,1002.3528822891045,1.496942828864683
2029-12-06,Ratnagiri,1303.3993273481412,999.5155352251553,392.5175973702082,103.47470551323094,132.55814441185169,30.514752162427133,3.372344542782391,8.928787822990476,2.977972384745674,35.39553866653085,6.933590998348706,7.918306387987329,1013.2353273323255,1.4283202382300422
2029-12-07,Sindhudurg,2767.3521497149236,760.874694684014,610.8439103153726,373.8417420692734,401.51805797562497,31.73648947594579,2.3846287467204648,8.041816719089452,15.103728335455633,37.10849008017889,6.830502440502638,8.21672482845524,1020.637420315714,1.596668716598508
2029-12-08,Mumbai,2400.7282595947963,574.2121856971687,880.869014299264,563.7460326867001,63.30437535972381,26.058049055468803,2.38255974495304,11.086457322865487,2.0894269256909923,34.2894774042601,7.394086938754604,7.525874207807008,1008.5251452872947,0.9472247255724389
2029-12-09,Sindhudurg,2714.637195581709,148.22152092443977,904.6528597941759,705.9360638575205,390.8737995063793,24.39403960025638,1.8690616681660983,6.4658936610581055,2.3070479897977627,36.59827268500699,7.502156089958741,8.28413669662721,1026.0267755416394,2.3731697726154604
2029-12-10,Sindhudurg,3767.110026213069,802.9627340499065,257.87697623691497,546.1133535972428,631.7744588609219,29.279021504842678,3.6381333005319405,6.5412116929779796,6.704573432051727,33.5982370596379,6.920553901590811,7.734275459856515,1024.683641467197,1.2127976790688224
2029-12-11,Palghar,4109.049621818219,495.49470325485373,543.323817939743,612.5607285649003,252.13904457251257,30.948672234045503,0.8434044032492869,11.033372967262794,7.77437863115446,35.65815649600851,7.3769443028471,7.832009961510532,1020.5179879027895,2.536898003475663
2029-12-12,Raigad,4552.97851835351,324.9196293625826,537.3051813338996,59.852306966244896,415.7417041612272,31.28337158392039,3.6869775136869203,5.404492398620819,9.133140002218758,35.85703088073741,7.779508991291375,7.710385755357179,1005.6210862530439,0.737865880391656
2029-12-13,Ratnagiri,3514.4156709516765,680.8495710966187,977.8975058607402,171.45181671627913,229.24819836053322,31.768223435594372,3.270277272658331,4.619347942584295,12.337216944784636,34.217629624858766,6.369882605921896,8.370296793532448,1006.9270448809716,1.9024407480215595
2029-12-14,Raigad,1803.7814591222104,548.8531865544761,200.80835290651427,103.2312102355516,363.68478717268056,28.847459092103414,0.5941552026897902,9.252767195025273,3.993560356207392,32.52735373124613,6.303504395909267,7.610230909363296,1010.2828703647733,1.8863864446129928
2029-12-15,Ratnagiri,4495.905040928369,1114.2389216633012,310.4282952325709,90.6028033172811,36.5847771526296,26.52354537232469,3.2778062637200507,10.63107689607915,6.453321246526779,33.06782081555572,6.842092762593031,8.006373843715942,1000.7832510739464,1.0608781448810727
2029-12-16,Mumbai,3683.5579370860623,511.9728948191503,871.6848000455716,629.7896212239666,83.9192459961647,32.03366561821375,0.8754347623656908,8.642848176397715,4.559043965392901,35.51790414735854,7.191664650553463,8.29561685602243,1006.1249929407867,1.8002288188792117
2029-12-17,Raigad,1990.3409446748185,871.3933547539849,199.11295929883707,111.79237753434428,456.7509576403396,27.852196116752012,3.7713936339220084,3.603307605848497,7.449007332339726,35.50407102983903,5.3378074225968355,7.837593545598847,992.7611355057539,1.6158566999156667
2029-12-18,Sindhudurg,1663.5677944120864,636.6016450346452,96.35107477319312,161.61643657093342,665.579158001903,26.13069927529701,1.3904061329276085,5.111933044706181,6.710420783165671,35.87480782344119,7.696477316057036,8.563993127458815,1014.1013604490086,0.8819043357479045
2029-12-19,Thane,1532.4139885517843,1151.543803160703,709.0898324340767,440.8879018918262,162.46752214400155,25.240153284856213,2.476043774623677,11.212225194731065,3.8471758647916015,36.59175609160151,6.374451963766943,7.431645313954536,1029.922471998334,0.6530478986896313
2029-12-20,Raigad,4909.352710302254,165.0895552151317,684.8629085989746,298.74454178612444,137.6114251983222,30.714359417740084,1.1178188450159392,9.71836701826516,13.661034694462842,36.38185640093503,5.736318838972337,8.024215366477186,1008.6300112370943,0.859455548808203
2029-12-21,Palghar,2312.757254121207,779.0546121946604,731.6880949499011,133.3621606074294,107.772141652141,24.41478195990717,2.182821197640417,8.05155330877818,2.0827472301649492,35.61011213250886,6.772963557556817,8.519086977189883,1006.8958289190242,0.9415561446783404
2029-12-22,Sindhudurg,2576.8079049314633,219.0894876912384,862.2027253929251,655.374437107729,87.18104454843396,30.032562892614262,1.880601879910557,9.91037660559597,13.96970465641751,34.80567436233535,5.385286805606646,8.36973503698698,1021.6531304896139,2.172737523072619
2029-12-23,Palghar,4705.9556960658765,1176.2212194883355,457.1223952872907,723.1892685166524,658.4106591407262,25.28622820322495,2.0401447962730446,4.357914406054913,4.864755443233496,36.81134637942336,7.968880352090007,7.8336807606791785,1024.591020070413,2.0377388550352875
2029-12-24,Palghar,4833.505050795376,593.8738265677413,212.95819253460218,199.8476531352925,206.6557096128649,24.654121369829404,2.329453662993793,4.904786948412479,11.550133578404802,35.178579791794625,7.601811361531275,7.7471041683215525,1007.7406299225737,1.9658756024673016
2029-12-25,Palghar,1167.288894720652,852.2735863641908,366.88357907833125,562.3866461098595,38.51660930364181,31.559356595689202,1.7768689205697743,8.737391295772614,13.20519392310199,34.75023945445078,7.7616498410150685,7.579196650591326,1010.8379324981171,1.1499437589240253
2029-12-26,Sindhudurg,3527.4849122862556,898.8815109355584,383.6694362927239,507.40257350836936,306.60604735747904,28.66188540989709,2.350987316648851,10.458719940052793,7.403482365789035,32.87578678717728,5.946019517660222,7.793649588786686,1014.0821103567027,1.1033094778017392
2029-12-27,Palghar,3487.7142792891523,749.5844479032199,601.8450670561026,323.2384175578248,122.18478462038675,31.63570376524272,1.7123787882524828,11.159751446566878,10.639432908043835,33.301027779315596,5.409593078379272,7.918402569647799,996.5346573826562,2.4372720396996654
